 PageNo, Speed, Length, RealPower, SetFrequency, SetDuty, SetPower, GateOnTime, WorkingTime
18,30,19.4,682,1000,100,38,650, 2022-02-11 14:47:12.192
19,250,241.1,1692,1000,100,83,1670, 2022-02-11 14:47:33.806
20,250,241.2,1674,1000,100,82,1154, 2022-02-11 14:47:36.520
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:47:39.984
22,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:47:42.654
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:47:46.128
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:47:48.796
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:47:55.392
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:47:58.080
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:48:01.540
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:48:04.236
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 14:48:07.790
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 14:48:10.328
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:14.826
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:16.346
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:19.434
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:21.182
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:24.624
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:26.346
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:28.050
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:31.048
39,30,19.4,682,1000,100,38,650, 2022-02-11 14:48:32.550
1,250,241.1,1666,1000,100,82,1154, 2022-02-11 14:49:19.354
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 14:49:22.584
3,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:49:25.338
4,250,241.2,1697,1000,100,83,1670, 2022-02-11 14:49:28.570
5,250,241.1,1675,1000,100,82,1154, 2022-02-11 14:49:31.366
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:49:34.662
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:49:40.392
8,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:49:43.776
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 14:49:46.530
10,250,241.2,1700,1000,100,83,1670, 2022-02-11 14:49:49.789
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 14:49:52.637
12,250,241.2,1702,1000,100,83,1670, 2022-02-11 14:49:55.935
13,30,19.4,682,1000,100,38,650, 2022-02-11 14:50:00.461
14,30,19.4,682,1000,100,38,650, 2022-02-11 14:50:02.157
15,30,19.4,682,1000,100,38,650, 2022-02-11 14:50:05.077
16,30,19.4,682,1000,100,38,650, 2022-02-11 14:50:08.507
17,30,19.4,682,1000,100,38,650, 2022-02-11 14:50:10.255
18,30,19.4,682,1000,100,38,650, 2022-02-11 14:50:11.933
19,250,241.1,1692,1000,100,83,1670, 2022-02-11 14:50:33.367
20,250,241.2,1674,1000,100,82,1154, 2022-02-11 14:50:35.961
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:50:39.399
22,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:50:42.063
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:50:45.507
24,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:50:48.155
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:50:54.769
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:50:57.373
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:51:00.809
28,250,241.2,1680,1000,100,82,1154, 2022-02-11 14:51:03.465
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 14:51:06.945
30,250,241.2,1682,1000,100,82,1154, 2022-02-11 14:51:09.583
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:14.127
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:15.639
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:18.707
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:20.491
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:24.023
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:25.753
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:27.455
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:30.391
39,30,19.4,682,1000,100,38,650, 2022-02-11 14:51:31.919
1,250,241.1,1658,1000,100,82,1154, 2022-02-11 16:11:06.260
2,250,241.2,1685,1000,100,83,1670, 2022-02-11 16:11:09.558
3,250,241.1,1666,1000,100,82,1153, 2022-02-11 16:11:12.396
4,250,241.2,1690,1000,100,83,1670, 2022-02-11 16:11:15.676
5,250,241.1,1669,1000,100,82,1154, 2022-02-11 16:11:18.476
6,250,241.2,1693,1000,100,83,1670, 2022-02-11 16:11:21.744
7,250,241.1,1667,1000,100,82,1153, 2022-02-11 16:11:27.434
8,250,241.2,1693,1000,100,83,1670, 2022-02-11 16:11:30.660
9,250,241.1,1673,1000,100,82,1154, 2022-02-11 16:11:33.422
10,250,241.2,1695,1000,100,83,1670, 2022-02-11 16:11:36.648
11,250,241.1,1674,1000,100,82,1154, 2022-02-11 16:11:39.372
12,250,241.2,1697,1000,100,83,1670, 2022-02-11 16:11:42.684
13,30,19.4,680,1000,100,38,650, 2022-02-11 16:11:47.210
14,30,19.4,680,1000,100,38,650, 2022-02-11 16:11:48.928
15,30,19.4,680,1000,100,38,650, 2022-02-11 16:11:51.848
16,30,19.4,680,1000,100,38,650, 2022-02-11 16:11:55.174
17,30,19.4,680,1000,100,38,650, 2022-02-11 16:11:56.954
18,30,19.4,680,1000,100,38,650, 2022-02-11 16:11:58.740
19,250,241.1,1688,1000,100,83,1670, 2022-02-11 16:12:19.242
20,250,241.2,1670,1000,100,82,1154, 2022-02-11 16:12:21.836
21,250,241.1,1694,1000,100,83,1670, 2022-02-11 16:12:25.248
22,250,241.2,1674,1000,100,82,1154, 2022-02-11 16:12:27.942
23,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:12:31.478
24,250,241.2,1675,1000,100,82,1154, 2022-02-11 16:12:34.142
25,250,241.1,1694,1000,100,83,1670, 2022-02-11 16:12:40.552
26,250,241.2,1675,1000,100,82,1154, 2022-02-11 16:12:43.174
27,250,241.1,1698,1000,100,83,1670, 2022-02-11 16:12:46.688
28,250,241.2,1677,1000,100,82,1154, 2022-02-11 16:12:49.360
29,250,241.1,1699,1000,100,83,1670, 2022-02-11 16:12:52.870
30,250,241.2,1679,1000,100,82,1154, 2022-02-11 16:12:55.532
31,30,19.4,682,1000,100,38,650, 2022-02-11 16:12:59.778
32,30,19.4,682,1000,100,38,650, 2022-02-11 16:13:01.324
33,30,19.4,682,1000,100,38,650, 2022-02-11 16:13:04.400
34,30,19.4,682,1000,100,38,650, 2022-02-11 16:13:06.134
35,30,19.4,682,1000,100,38,650, 2022-02-11 16:13:09.586
36,30,19.4,682,1000,100,38,650, 2022-02-11 16:13:11.304
37,30,19.4,680,1000,100,38,650, 2022-02-11 16:13:13.026
38,30,19.4,682,1000,100,38,650, 2022-02-11 16:13:16.018
39,30,19.4,680,1000,100,38,650, 2022-02-11 16:13:17.522
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 16:14:05.062
2,250,241.2,1690,1000,100,83,1670, 2022-02-11 16:14:08.382
3,250,241.1,1671,1000,100,82,1153, 2022-02-11 16:14:11.160
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 16:14:14.550
5,250,241.1,1674,1000,100,82,1154, 2022-02-11 16:14:17.396
6,250,241.2,1697,1000,100,83,1670, 2022-02-11 16:14:20.648
7,250,241.1,1671,1000,100,82,1153, 2022-02-11 16:14:26.350
8,250,241.2,1697,1000,100,83,1670, 2022-02-11 16:14:29.648
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 16:14:32.422
10,250,241.2,1699,1000,100,83,1670, 2022-02-11 16:14:35.665
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 16:14:38.487
12,250,241.2,1700,1000,100,83,1670, 2022-02-11 16:14:41.769
13,30,19.4,682,1000,100,38,650, 2022-02-11 16:14:46.231
14,30,19.4,682,1000,100,38,650, 2022-02-11 16:14:47.921
15,30,19.4,682,1000,100,38,650, 2022-02-11 16:14:50.863
16,30,19.4,682,1000,100,38,650, 2022-02-11 16:14:54.279
17,30,19.4,682,1000,100,38,650, 2022-02-11 16:14:56.043
18,30,19.4,682,1000,100,38,650, 2022-02-11 16:14:57.873
19,250,241.1,1690,1000,100,83,1670, 2022-02-11 16:15:18.385
20,250,241.2,1673,1000,100,82,1154, 2022-02-11 16:15:21.049
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:15:24.571
22,250,241.2,1675,1000,100,82,1154, 2022-02-11 16:15:27.297
23,250,241.1,1698,1000,100,83,1670, 2022-02-11 16:15:30.803
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 16:15:33.549
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:15:39.905
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 16:15:42.557
27,250,241.1,1699,1000,100,83,1670, 2022-02-11 16:15:46.095
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 16:15:48.739
29,250,241.1,1700,1000,100,83,1670, 2022-02-11 16:15:52.227
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 16:15:54.867
31,30,19.4,682,1000,100,38,650, 2022-02-11 16:15:59.265
32,30,19.4,682,1000,100,38,650, 2022-02-11 16:16:00.795
33,30,19.4,682,1000,100,38,650, 2022-02-11 16:16:03.873
34,30,19.4,682,1000,100,38,650, 2022-02-11 16:16:05.671
35,30,19.4,682,1000,100,38,650, 2022-02-11 16:16:09.223
36,30,19.4,682,1000,100,38,650, 2022-02-11 16:16:10.901
37,30,19.4,682,1000,100,38,650, 2022-02-11 16:16:12.601
38,30,19.4,682,1000,100,38,650, 2022-02-11 16:16:15.605
39,30,19.4,682,1000,100,38,650, 2022-02-11 16:16:17.109
1,250,241.1,1660,1000,100,82,1154, 2022-02-11 16:41:50.742
2,250,241.2,1685,1000,100,83,1670, 2022-02-11 16:41:54.082
3,250,241.1,1666,1000,100,82,1153, 2022-02-11 16:41:56.944
4,250,241.2,1689,1000,100,83,1670, 2022-02-11 16:42:00.362
5,250,241.1,1669,1000,100,82,1154, 2022-02-11 16:42:03.174
6,250,241.2,1693,1000,100,83,1670, 2022-02-11 16:42:06.466
7,250,241.1,1667,1000,100,82,1153, 2022-02-11 16:42:12.270
8,250,241.2,1693,1000,100,83,1670, 2022-02-11 16:42:15.546
9,250,241.1,1673,1000,100,82,1154, 2022-02-11 16:42:18.336
10,250,241.2,1695,1000,100,83,1670, 2022-02-11 16:42:21.520
11,250,241.1,1674,1000,100,82,1154, 2022-02-11 16:42:24.320
12,250,241.2,1697,1000,100,83,1670, 2022-02-11 16:42:27.572
13,30,19.4,680,1000,100,38,650, 2022-02-11 16:42:31.980
14,30,19.4,680,1000,100,38,650, 2022-02-11 16:42:33.712
15,30,19.4,680,1000,100,38,650, 2022-02-11 16:42:36.654
16,30,19.4,680,1000,100,38,650, 2022-02-11 16:42:40.038
17,30,19.4,680,1000,100,38,650, 2022-02-11 16:42:41.708
18,30,19.4,680,1000,100,38,650, 2022-02-11 16:42:43.408
19,250,241.1,1688,1000,100,83,1670, 2022-02-11 16:43:04.027
20,250,241.2,1671,1000,100,82,1154, 2022-02-11 16:43:06.707
21,250,241.1,1694,1000,100,83,1670, 2022-02-11 16:43:10.125
22,250,241.2,1674,1000,100,82,1154, 2022-02-11 16:43:12.737
23,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:43:16.127
24,250,241.2,1677,1000,100,82,1154, 2022-02-11 16:43:18.801
25,250,241.1,1694,1000,100,83,1670, 2022-02-11 16:43:25.217
26,250,241.2,1675,1000,100,82,1154, 2022-02-11 16:43:27.829
27,250,241.1,1698,1000,100,83,1670, 2022-02-11 16:43:31.237
28,250,241.2,1678,1000,100,82,1154, 2022-02-11 16:43:33.821
29,250,241.1,1699,1000,100,83,1670, 2022-02-11 16:43:37.279
30,250,241.2,1679,1000,100,82,1154, 2022-02-11 16:43:39.879
31,30,19.4,682,1000,100,38,650, 2022-02-11 16:43:44.383
32,30,19.4,680,1000,100,38,650, 2022-02-11 16:43:45.909
33,30,19.4,682,1000,100,38,650, 2022-02-11 16:43:48.989
34,30,19.4,682,1000,100,38,650, 2022-02-11 16:43:50.761
35,30,19.4,682,1000,100,38,650, 2022-02-11 16:43:54.275
36,30,19.4,680,1000,100,38,650, 2022-02-11 16:43:55.963
37,30,19.4,682,1000,100,38,650, 2022-02-11 16:43:57.733
38,30,19.4,682,1000,100,38,650, 2022-02-11 16:44:00.693
39,30,19.4,680,1000,100,38,650, 2022-02-11 16:44:02.191
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 16:44:48.313
2,250,241.2,1690,1000,100,83,1670, 2022-02-11 16:44:51.547
3,250,241.1,1671,1000,100,82,1153, 2022-02-11 16:44:54.257
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 16:44:57.527
5,250,241.1,1674,1000,100,82,1154, 2022-02-11 16:45:00.319
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 16:45:03.543
7,250,241.1,1671,1000,100,82,1153, 2022-02-11 16:45:09.319
8,250,241.2,1697,1000,100,83,1670, 2022-02-11 16:45:12.609
9,250,241.1,1675,1000,100,82,1154, 2022-02-11 16:45:15.411
10,250,241.2,1699,1000,100,83,1670, 2022-02-11 16:45:18.621
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 16:45:21.393
12,250,241.2,1700,1000,100,83,1670, 2022-02-11 16:45:24.759
13,30,19.4,682,1000,100,38,650, 2022-02-11 16:45:29.317
14,30,19.4,682,1000,100,38,650, 2022-02-11 16:45:30.985
15,30,19.4,682,1000,100,38,650, 2022-02-11 16:45:33.911
16,30,19.4,682,1000,100,38,650, 2022-02-11 16:45:37.247
17,30,19.4,682,1000,100,38,650, 2022-02-11 16:45:39.035
18,30,19.4,682,1000,100,38,650, 2022-02-11 16:45:40.715
19,250,241.1,1690,1000,100,83,1670, 2022-02-11 16:46:01.801
20,250,241.2,1673,1000,100,82,1154, 2022-02-11 16:46:04.487
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:46:07.945
22,250,241.2,1675,1000,100,82,1154, 2022-02-11 16:46:10.615
23,250,241.1,1698,1000,100,83,1670, 2022-02-11 16:46:14.063
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 16:46:16.727
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:46:23.247
26,250,241.2,1677,1000,100,82,1154, 2022-02-11 16:46:26.049
27,250,241.1,1699,1000,100,83,1670, 2022-02-11 16:46:29.553
28,250,241.2,1678,1000,100,82,1154, 2022-02-11 16:46:32.343
29,250,241.1,1700,1000,100,83,1670, 2022-02-11 16:46:35.923
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 16:46:38.583
31,30,19.4,682,1000,100,38,650, 2022-02-11 16:46:42.873
32,30,19.4,682,1000,100,38,650, 2022-02-11 16:46:44.395
33,30,19.4,682,1000,100,38,650, 2022-02-11 16:46:47.441
34,30,19.4,682,1000,100,38,650, 2022-02-11 16:46:49.243
35,30,19.4,682,1000,100,38,650, 2022-02-11 16:46:52.779
36,30,19.4,682,1000,100,38,650, 2022-02-11 16:46:54.495
37,30,19.4,682,1000,100,38,650, 2022-02-11 16:46:56.213
38,30,19.4,682,1000,100,38,650, 2022-02-11 16:46:59.195
39,30,19.4,682,1000,100,38,650, 2022-02-11 16:47:00.689
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 16:47:47.661
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 16:47:50.969
3,250,241.1,1671,1000,100,82,1153, 2022-02-11 16:47:53.801
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 16:47:57.127
5,250,241.1,1674,1000,100,82,1154, 2022-02-11 16:47:59.923
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 16:48:03.131
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 16:48:08.857
8,250,241.2,1698,1000,100,83,1670, 2022-02-11 16:48:12.157
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 16:48:14.969
10,250,241.2,1699,1000,100,83,1670, 2022-02-11 16:48:18.207
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 16:48:20.959
12,250,241.2,1700,1000,100,83,1670, 2022-02-11 16:48:24.239
13,30,19.4,682,1000,100,38,650, 2022-02-11 16:48:28.813
14,30,19.4,682,1000,100,38,650, 2022-02-11 16:48:30.505
15,30,19.4,682,1000,100,38,650, 2022-02-11 16:48:33.429
16,30,19.4,682,1000,100,38,650, 2022-02-11 16:48:36.765
17,30,19.4,682,1000,100,38,650, 2022-02-11 16:48:38.503
18,30,19.4,682,1000,100,38,650, 2022-02-11 16:48:40.213
19,250,241.1,1690,1000,100,83,1670, 2022-02-11 16:49:01.369
20,250,241.2,1673,1000,100,82,1154, 2022-02-11 16:49:04.149
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:49:07.673
22,250,241.2,1675,1000,100,82,1154, 2022-02-11 16:49:10.421
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 16:49:13.855
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 16:49:16.465
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:49:23.185
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 16:49:25.859
27,250,241.1,1699,1000,100,83,1670, 2022-02-11 16:49:29.347
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 16:49:32.011
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 16:49:35.429
30,250,241.2,1679,1000,100,82,1154, 2022-02-11 16:49:38.187
31,30,19.4,682,1000,100,38,650, 2022-02-11 16:49:42.585
32,30,19.4,682,1000,100,38,650, 2022-02-11 16:49:44.077
33,30,19.4,682,1000,100,38,650, 2022-02-11 16:49:47.195
34,30,19.4,682,1000,100,38,650, 2022-02-11 16:49:48.929
35,30,19.4,682,1000,100,38,650, 2022-02-11 16:49:52.400
36,30,19.4,682,1000,100,38,650, 2022-02-11 16:49:54.078
37,30,19.4,682,1000,100,38,650, 2022-02-11 16:49:55.820
38,30,19.4,682,1000,100,38,650, 2022-02-11 16:49:58.802
39,30,19.4,682,1000,100,38,650, 2022-02-11 16:50:00.264
1,250,241.1,1660,1000,100,82,1154, 2022-02-11 16:55:38.252
2,250,241.2,1685,1000,100,83,1670, 2022-02-11 16:55:41.558
3,250,241.1,1667,1000,100,82,1153, 2022-02-11 16:55:44.404
4,250,241.2,1690,1000,100,83,1670, 2022-02-11 16:55:47.630
5,250,241.1,1670,1000,100,82,1154, 2022-02-11 16:55:50.362
6,250,241.2,1693,1000,100,83,1670, 2022-02-11 16:55:53.622
7,250,241.1,1669,1000,100,82,1153, 2022-02-11 16:55:59.460
8,250,241.2,1693,1000,100,83,1670, 2022-02-11 16:56:02.844
9,250,241.1,1673,1000,100,82,1154, 2022-02-11 16:56:05.550
10,250,241.2,1697,1000,100,83,1670, 2022-02-11 16:56:08.842
11,250,241.1,1674,1000,100,82,1154, 2022-02-11 16:56:11.670
12,250,241.2,1698,1000,100,83,1670, 2022-02-11 16:56:15.034
13,30,19.4,682,1000,100,38,650, 2022-02-11 16:56:19.524
14,30,19.4,680,1000,100,38,650, 2022-02-11 16:56:21.194
15,30,19.4,680,1000,100,38,650, 2022-02-11 16:56:24.128
16,30,19.4,680,1000,100,38,650, 2022-02-11 16:56:27.558
17,30,19.4,680,1000,100,38,650, 2022-02-11 16:56:29.298
18,30,19.4,680,1000,100,38,650, 2022-02-11 16:56:31.022
19,250,241.1,1688,1000,100,83,1670, 2022-02-11 16:56:51.820
20,250,241.2,1671,1000,100,82,1154, 2022-02-11 16:56:54.436
21,250,241.1,1694,1000,100,83,1670, 2022-02-11 16:56:57.959
22,250,241.2,1674,1000,100,82,1154, 2022-02-11 16:57:00.635
23,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:57:04.173
24,250,241.2,1677,1000,100,82,1154, 2022-02-11 16:57:06.923
25,250,241.1,1695,1000,100,83,1670, 2022-02-11 16:57:13.291
26,250,241.2,1677,1000,100,82,1154, 2022-02-11 16:57:15.903
27,250,241.1,1698,1000,100,83,1670, 2022-02-11 16:57:19.389
28,250,241.2,1678,1000,100,82,1154, 2022-02-11 16:57:22.009
29,250,241.1,1700,1000,100,83,1670, 2022-02-11 16:57:25.475
30,250,241.2,1679,1000,100,82,1154, 2022-02-11 16:57:28.073
31,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:32.323
32,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:33.899
33,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:36.955
34,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:38.737
35,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:42.263
36,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:43.947
37,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:45.721
38,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:48.681
39,30,19.4,682,1000,100,38,650, 2022-02-11 16:57:50.151
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 16:58:36.609
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 16:58:39.847
3,250,241.1,1671,1000,100,82,1153, 2022-02-11 16:58:42.653
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 16:58:45.911
5,250,241.1,1675,1000,100,82,1154, 2022-02-11 16:58:48.681
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 16:58:51.971
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 16:58:57.755
8,250,241.2,1697,1000,100,83,1670, 2022-02-11 16:59:01.013
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 16:59:03.805
10,250,241.2,1699,1000,100,83,1670, 2022-02-11 16:59:07.029
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 16:59:09.905
12,250,241.2,1700,1000,100,83,1670, 2022-02-11 16:59:13.107
13,30,19.4,682,1000,100,38,650, 2022-02-11 16:59:17.599
14,30,19.4,682,1000,100,38,650, 2022-02-11 16:59:19.281
15,30,19.4,682,1000,100,38,650, 2022-02-11 16:59:22.239
16,30,19.4,682,1000,100,38,650, 2022-02-11 16:59:25.649
17,30,19.4,682,1000,100,38,650, 2022-02-11 16:59:27.443
18,30,19.4,682,1000,100,38,650, 2022-02-11 16:59:29.211
19,250,241.1,1690,1000,100,83,1670, 2022-02-11 16:59:49.839
20,250,241.2,1673,1000,100,82,1154, 2022-02-11 16:59:52.553
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 16:59:56.055
22,250,241.2,1677,1000,100,82,1154, 2022-02-11 16:59:58.721
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 17:00:02.139
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 17:00:04.831
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 17:00:11.269
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 17:00:13.923
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 17:00:17.323
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 17:00:19.943
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 17:00:23.469
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 17:00:26.139
31,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:30.443
32,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:32.019
33,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:35.055
34,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:36.837
35,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:40.363
36,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:42.073
37,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:43.807
38,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:46.783
39,30,19.4,682,1000,100,38,650, 2022-02-11 17:00:48.295
